352	174781455	7
359	174781299	7
359	174780399	7
361	174781475	9
361	174780772	9
363	174781116	14
363	174781455	14
364	174777554	10
365	174777702	7
365	174781413	7
368	174780712	13
368	174780874	13
372	174777794	14
379	174777742	10
379	174780431	10
380	174778054	10
381	174777764	12
384	174777466	7
385	174780511	9
387	174778404	9
388	174781129	8
388	174780463	8
391	174778010	11
394	174777400	10
394	174780958	10
397	174777696	11
397	174780992	11
399	174778090	9
400	174780880	13
400	174780485	13
401	174778366	9
404	174777470	7
406	174777944	13
408	174777624	8
411	174781367	9
411	174780774	9
412	174780377	12
412	174780954	12
413	174778530	10
413	174781447	10
414	174778232	7
415	174781339	12
416	174777980	8
417	174777844	12
417	174781072	12
418	174778292	11
419	174781375	11
419	174781379	11
420	174777400	9
420	174780421	9
422	174777564	7
422	174780704	7
426	174777452	8
427	174780429	12
427	174780495	12
429	174778430	14
430	174778090	13
431	174778396	13
431	174778384	13
436	174780377	11
436	174780998	11
438	174780657	10
438	174781293	10
440	174780607	8
440	174781531	8
441	174777736	13
442	174778254	12
443	174780557	9
443	174781539	9
444	174781239	12
444	174780774	12
445	174781307	14
445	174781447	14
446	174778250	11
446	174780651	11
447	174780798	9
447	174780421	9
448	174780962	8
448	174781279	8
449	174780828	10
449	174780696	10
453	174777960	14
454	174778372	9
454	174780698	9
456	174781135	7
456	174780587	7
457	174781415	12
457	174781497	12
459	174781159	11
459	174780978	11
460	174781397	13
460	174781008	13
461	174777572	14
463	174777470	14
465	174781229	8
468	174778134	8
468	174780445	8
469	174777952	9
469	174781537	9
471	174778388	10
471	174778270	10
472	174781207	11
472	174780930	11
474	174778264	11
475	174777396	13
475	174781133	13
476	174781441	7
476	174781191	7
477	174780377	9
477	174780393	9
478	174777778	13
482	174777636	8
483	174778522	9
485	174777492	10
486	174777462	11
487	174780601	13
487	174781379	13
488	174780986	10
488	174780802	10
498	174778424	9
498	174781072	9
499	174780649	8
499	174780645	8
503	174777702	9
503	174781177	9
504	174781467	10
504	174781273	10
506	174780898	11
506	174780890	11
507	174781307	10
507	174780728	10
509	174778124	12
510	174778410	9
510	174778302	9
511	174778558	10
511	174781006	10
516	174777554	11
518	174778336	12
519	174777660	13
520	174777950	8
521	174781509	8
521	174781279	8
522	174777400	8
522	174781171	8
526	174777636	11
527	174780613	13
527	174781379	13
530	174781549	14
530	174781046	14
531	174777844	13
531	174781459	13
534	174777704	12
535	174780557	14
535	174781493	14
536	174777578	10
537	174780425	11
537	174780421	11
538	174777462	10
540	174777840	10
541	174780924	8
541	174781339	8
542	174778496	8
542	174780477	8
543	174780633	12
543	174780978	12
544	174778522	12
545	174778152	10
545	174777902	10
546	174777508	14
546	174781215	14
547	174777434	10
550	174780401	7
550	174780824	7
552	174780924	9
552	174781245	9
553	174780395	10
553	174781285	10
554	174781309	9
554	174781040	9
555	174778254	8
557	174777818	9
558	174781239	14
558	174781125	14
561	174780722	11
561	174781120	11
562	174777892	13
562	174781331	13
563	174777672	14
563	174777944	14
564	174780433	14
564	174781076	14
567	174780369	14
567	174780663	14
568	174777840	11
570	174777504	12
571	174778246	9
572	174778246	9
574	174778502	13
574	174777902	13
576	174778396	10
576	174777386	10
577	174778214	11
578	174777610	9
579	174777620	11
579	174781229	11
580	174781365	8
580	174781241	8
585	174781489	10
585	174780696	10
589	174778106	10
589	174781297	10
590	174781014	11
590	174781547	11
593	174780750	11
593	174781401	11
594	174778336	9
595	174778378	7
596	174778336	12
597	174778510	10
600	174777430	10
605	174778320	11
605	174777502	11
607	174778582	10
611	174777916	10
612	174780413	9
612	174781046	9
613	174778392	8
613	174781353	8
614	174781014	12
614	174780495	12
615	174777762	13
615	174781433	13
617	174778522	8
624	174777704	9
626	174780389	14
626	174781147	14
629	174781475	11
629	174780575	11
630	174778344	8
630	174777386	8
631	174780589	10
631	174781100	10
632	174781265	8
632	174780998	8
637	174777704	12
640	174777546	10
640	174780585	10
642	174780750	9
642	174780932	9
643	174778224	12
643	174781125	12
645	174778588	9
646	174781135	13
646	174781527	13
648	174780898	14
648	174780587	14
649	174781118	13
649	174780702	13
651	174778514	8
651	174781493	8
652	174778250	13
652	174780477	13
653	174780994	10
653	174781447	10
654	174778150	14
657	174777736	7
658	174781116	11
658	174780802	11
661	174777810	13
664	174777492	10
665	174778054	9
668	174778514	10
668	174780890	10
669	174780591	12
669	174780978	12
673	174778224	12
673	174781401	12
674	174780589	10
674	174780686	10
677	174780671	12
677	174781171	12
678	174777434	13
679	174778430	8
680	174777862	13
682	174780976	11
682	174781527	11
685	174778150	13
688	174778468	9
688	174781197	9
689	174777840	12
690	174777862	14
692	174777794	11
693	174780425	11
693	174780932	11
696	174777974	7
697	174778150	10
699	174780982	10
699	174781527	10
700	174780627	11
700	174781261	11
704	174777414	7
705	174780718	10
705	174780676	10
706	174777874	14
706	174780930	14
707	174777990	10
707	174780742	10
708	174778486	9
709	174777450	9
709	174778270	9
710	174781291	10
710	174780421	10
711	174781118	12
711	174781120	12
713	174780994	12
713	174780463	12
716	174778232	9
717	174778246	8
718	174777610	13
719	174778074	12
720	174777888	9
720	174781167	9
721	174780798	12
721	174781072	12
722	174777470	10
723	174780976	11
723	174781391	11
727	174778502	8
727	174777974	8
731	174780880	13
731	174780980	13
732	174777794	12
735	174777932	10
735	174780457	10
736	174778330	12
738	174780627	12
738	174780774	12
741	174778262	12
742	174777884	7
743	174780425	14
743	174781106	14
745	174781002	8
745	174781325	8
747	174777692	14
748	174777470	12
750	174780750	12
750	174780485	12
753	174777874	13
753	174780579	13
754	174781145	13
754	174781379	13
755	174778530	13
755	174781459	13
757	174777450	7
757	174777502	7
763	174777636	11
765	174778130	8
769	174777414	11
770	174778060	7
771	174780377	11
771	174781431	11
772	174777840	12
773	174781365	14
773	174780485	14
774	174777450	12
774	174777946	12
775	174777844	13
775	174780431	13
776	174778082	9
781	174777554	7
782	174778552	8
783	174778072	14
783	174777386	14
785	174781124	8
785	174780595	8
787	174781137	8
787	174781255	8
788	174777794	10
789	174777990	10
789	174780471	10
791	174780611	12
791	174780736	12
793	174778074	14
794	174777620	13
794	174780980	13
795	174777704	14
796	174778538	12
797	174778538	12
798	174777612	8
798	174781315	8
799	174781365	12
799	174780704	12
800	174780577	10
800	174780365	10
801	174778330	14
803	174778088	14
803	174780988	14
807	174778088	13
807	174781385	13
810	174781004	14
810	174781437	14
811	174778404	8
812	174777716	12
814	174781457	8
814	174781241	8
816	174780433	8
816	174781343	8
818	174778386	11
818	174778338	11
819	174778214	10
820	174777702	11
820	174781485	11
821	174777470	14
823	174777554	12
825	174781397	8
825	174780495	8
827	174778134	8
827	174781131	8
830	174777520	11
832	174777770	8
833	174777620	14
833	174780904	14
834	174777564	14
834	174780988	14
835	174781475	11
835	174781539	11
838	174777406	7
840	174781265	13
840	174781301	13
841	174781379	8
842	174780439	13
842	174780694	13
844	174777696	9
844	174781006	9
845	174778344	11
845	174778050	11
847	174781365	9
847	174780716	9
848	174778430	8
850	174777834	7
850	174777950	7
851	174780353	12
851	174780694	12
852	174781399	11
852	174780495	11
853	174780353	12
853	174780523	12
854	174777594	14
857	174781441	11
857	174781413	11
858	174777416	8
858	174777912	8
859	174780443	14
859	174780932	14
860	174778404	11
861	174781307	11
861	174780780	11
862	174778352	12
863	174777922	9
863	174778264	9
865	174780764	10
865	174780585	10
866	174777402	7
866	174781181	7
868	174780750	11
868	174781072	11
869	174778530	9
869	174780383	9
873	174777778	9
875	174781351	11
875	174781539	11
877	174777988	9
877	174780992	9
879	174777818	11
880	174780786	12
880	174781100	12
883	174780864	14
883	174781391	14
884	174777588	8
886	174780401	13
886	174780415	13
888	174781291	14
888	174780643	14
891	174778372	10
891	174780431	10
894	174780890	14
895	174778090	14
896	174777704	14
898	174780842	10
898	174781068	10
902	174778232	7
903	174780842	9
903	174781437	9
904	174780868	14
904	174781327	14
905	174777956	8
907	174778156	11
909	174777710	11
909	174777640	11
911	174777402	9
911	174780471	9
914	174778292	11
915	174778126	9
915	174777540	9
916	174777820	9
916	174778294	9
918	174777704	8
920	174778296	14
920	174781171	14
921	174777932	12
921	174780397	12
922	174777564	9
922	174781407	9
924	174778234	10
924	174781028	10
925	174781405	10
925	174781455	10
928	174778072	9
928	174778004	9
931	174777952	14
931	174780651	14
932	174777414	8
933	174780505	14
933	174780495	14
934	174778344	9
934	174778190	9
935	174780976	11
937	174777756	14
938	174780403	10
938	174781493	10
941	174777956	14
944	174777578	12
946	174778224	7
946	174781497	7
948	174777672	13
948	174777660	13
949	174778484	13
949	174777912	13
952	174777730	9
953	174777406	13
954	174778388	7
954	174778352	7
955	174780996	7
955	174781171	7
956	174777790	12
958	174777594	14
961	174777844	11
961	174780421	11
962	174781098	8
962	174781259	8
963	174781553	9
963	174780575	9
964	174778552	10
965	174777736	8
968	174781207	13
968	174781413	13
969	174778294	9
970	174780353	11
970	174780802	11
972	174778010	10
974	174781475	12
974	174781267	12
975	174781553	13
975	174780585	13
976	174777692	14
977	174780627	13
977	174780892	13
978	174777504	8
979	174780718	13
979	174780742	13
980	174781207	9
980	174781225	9
984	174777520	8
989	174778206	13
989	174777846	13
990	174778112	9
990	174777452	9
995	174778338	8
997	174777434	14
998	174778484	12
998	174777780	12
999	174777952	10
999	174781447	10
1002	174781122	7
1002	174781297	7
1003	174781169	9
1003	174781279	9
1006	174778246	10
1007	174780433	12
1007	174781401	12
1008	174778090	12
1011	174777492	8
1012	174780786	8
1012	174780870	8
1013	174777844	8
1013	174780988	8
1014	174777764	7
1015	174781415	11
1015	174781131	11
1020	174778150	10
1023	174778254	10
1024	174777980	10
1025	174778556	7
1025	174781072	7
1026	174780671	8
1026	174780774	8
1028	174780437	14
1028	174781325	14
1029	174777610	13
1030	174781145	9
1030	174780495	9
1034	174777916	13
1035	174777730	10
1036	174781475	11
1036	174781046	11
1038	174777952	10
1038	174781201	10
1040	174777696	10
1040	174781413	10
1041	174777778	13
1045	174777578	14
1047	174780864	9
1047	174781515	9
1048	174778424	12
1048	174781177	12
1051	174780637	12
1051	174780946	12
1052	174778558	14
1052	174781127	14
1053	174780625	40
1054	174780808	9
1054	174780780	9
1055	174780633	11
1055	174780686	11
1056	174778388	12
1056	174778004	12
1057	174780353	12
1057	174781213	12
1059	174778092	14
1060	174777790	7
1063	174780607	13
1063	174781096	13
1066	174778134	9
1066	174781283	9
1068	174777568	11
1069	174778190	12
1070	174781129	10
1070	174780746	10
1071	174780994	14
1071	174780702	14
1072	174780798	9
1072	174780431	9
1073	174781441	11
1073	174781225	11
1074	174778090	11
1076	174777418	9
1076	174781127	9
1078	174777872	13
1078	174780708	13
1079	174777980	13
1083	174781479	11
1083	174781040	11
1084	174781489	11
1084	174780619	11
1086	174777620	9
1086	174780519	9
1087	174777922	13
1087	174777526	13
1089	174781463	9
1089	174780686	9
1091	174778246	12
1095	174778062	14
1095	174777522	14
1096	174777778	11
1097	174777492	14
1098	174777810	12
1104	174778088	13
1104	174781006	13
1105	174780437	11
1105	174781539	11
1106	174781423	8
1106	174780393	8
1109	174777818	14
1110	174777660	12
1111	174780499	8
1111	174780643	8
1112	174778106	11
1112	174780802	11
1117	174777932	9
1117	174780463	9
1118	174781291	13
1118	174781353	13
1120	174778228	13
1120	174777556	13
1121	174778106	13
1121	174781255	13
1123	174777826	10
1123	174777846	10
1124	174777566	14
1124	174781131	14
1125	174780557	13
1125	174781297	13
1135	174778234	8
1135	174781497	8
1137	174777844	9
1137	174781339	9
1138	174777888	12
1138	174781010	12
1139	174780868	10
1139	174780850	10
1141	174777466	12
1142	174780888	10
1142	174780399	10
1143	174780764	13
1143	174781469	13
1149	174777710	12
1149	174777540	12
1151	174777742	14
1151	174780858	14
1153	174778106	12
1153	174781259	12
1154	174777504	11
1155	174778088	8
1155	174781133	8
1159	174777790	12
1161	174780722	7
1161	174781245	7
1164	174781449	10
1164	174780495	10
1166	174780389	11
1166	174781072	11
1167	174777834	9
1167	174778384	9
1168	174781457	8
1168	174780485	8
1169	174781207	8
1169	174780988	8
1171	174781421	107
1172	174778372	11
1172	174781459	11
1173	174778234	13
1173	174781485	13
1174	174777546	11
1174	174780696	11
1175	174780740	8
1175	174780814	8
1178	174778250	8
1178	174781018	8
1179	174780780	12
1181	174777572	9
1183	174778556	12
1183	174781181	12
1185	174778228	10
1185	174778050	10
1186	174778108	8
1186	174778326	8
1190	174778338	14
1192	174778266	13
1192	174781177	13
1193	174777606	8
1199	174781137	9
1199	174780663	9
1205	174780898	9
1205	174780998	9
1206	174781307	12
1206	174780904	12
1208	174778582	7
1209	174778158	8
1210	174777430	14
1212	174777988	9
1212	174781389	9
1214	174777452	11
1215	174780684	10
1215	174780850	10
1216	174777568	7
1217	174778294	14
1219	174780437	7
1219	174781096	7
1220	174778438	9
1220	174777640	9
1221	174777606	9
1222	174777702	13
1222	174780477	13
1223	174777636	9
1224	174778368	10
1225	174780722	7
1225	174781028	7
1226	174778484	10
1226	174777640	10
1230	174777884	14
1232	174780413	10
1232	174781285	10
1234	174777568	9
1235	174778264	11
1237	174778368	8
1238	174778096	9
1238	174780477	9
1239	174781457	12
1239	174780780	12
1241	174780649	9
1241	174781527	9
1242	174778276	12
1242	174777572	12
1243	174778378	12
1248	174778264	8
1253	174781153	8
1253	174780619	8
1254	174777692	8
1256	174778540	7
1256	174777540	7
1257	174778296	8
1257	174781451	8
1259	174778004	9
1260	174778318	8
1260	174780605	8
1262	174780499	14
1262	174780826	14
1263	174780509	8
1263	174781175	8
1264	174781026	10
1265	174777990	8
1265	174781529	8
1267	174777666	12
1267	174781389	12
1268	174781489	8
1268	174780365	8
1269	174780611	10
1269	174781241	10
1271	174778538	13
1272	174778232	9
1274	174777570	11
1274	174777804	11
1276	174780403	10
1276	174781096	10
1278	174777702	9
1278	174780405	9
1283	174780798	14
1283	174781175	14
1284	174780577	13
1284	174781301	13
1285	174778438	10
1285	174778270	10
1286	174778318	8
1286	174781018	8
1288	174777704	9
1289	174777636	14
1290	174780433	14
1290	174780383	14
1291	174777478	7
1291	174778004	7
1293	174780505	8
1293	174780890	8
1294	174778190	8
1296	174778254	9
1297	174778250	12
1297	174780992	12
1298	174777400	7
1298	174781072	7
1299	174777736	13
1300	174781137	9
1300	174780415	9
1301	174778330	7
1302	174781002	7
1302	174781539	7
1304	174781020	12
1305	174778424	11
1305	174780826	11
1308	174778468	14
1308	174780968	14
1309	174778382	11
1309	174777912	11
1311	174781365	12
1311	174780431	12
1312	174781365	12
1312	174780992	12
1313	174780493	12
1313	174781072	12
1315	174778088	13
1315	174780698	13
1317	174780437	8
1317	174781455	8
1319	174777980	13
1320	174778486	10
1323	174778228	14
1323	174777780	14
1325	174781457	10
1325	174781080	10
1327	174777960	9
1329	174777954	8
1330	174778496	11
1330	174780904	11
1332	174781449	14
1332	174781279	14
1334	174781004	13
1334	174781076	13
1335	174781351	12
1335	174781527	12
1337	174778386	10
1337	174777572	10
1338	174777636	8
1339	174778096	8
1339	174781353	8
1341	174778054	11
1343	174778274	10
1343	174780485	10
1344	174777944	12
1346	174781549	10
1346	174781547	10
1347	174777606	10
1348	174780860	9
1348	174781547	9
1349	174778090	13
1357	174777990	10
1357	174780647	10
1358	174778362	13
1358	174778146	13
1359	174781367	11
1359	174780904	11
1360	174777564	13
1360	174781529	13
1362	174777874	13
1362	174780708	13
1363	174780846	13
1363	174781493	13
1364	174777724	9
1364	174778434	9
1365	174778090	9
1367	174777660	11
1368	174777808	9
1369	174781479	9
1369	174781547	9
1370	174780499	8
1370	174781106	8
1371	174780880	9
1371	174781349	9
1372	174780712	12
1372	174781327	12
1375	174780868	11
1375	174781167	11
1376	174780475	14
1376	174781028	14
1377	174781265	10
1377	174781100	10
1378	174778202	13
1379	174778250	13
1379	174780746	13
1381	174777794	12
1382	174777526	10
1383	174781145	8
1384	174781145	8
1384	174780645	8
1385	174780429	11
1385	174781327	11
1387	174781062	12
1387	174780521	12
1389	174777764	8
1390	174777654	12
1390	174780397	12
1391	174778264	10
1392	174780962	10
1392	174780802	10
1395	174778124	13
1399	174780886	13
1399	174780553	13
1402	174778234	14
1402	174781175	14
1404	174778502	7
1404	174777804	7
1407	174780798	12
1407	174780728	12
1409	174777610	12
1411	174778156	14
1413	174778404	12
1414	174781311	9
1414	174780870	9
1415	174777862	8
1416	174777672	7
1416	174777554	7
1421	174780860	14
1421	174780736	14
1422	174777872	8
1422	174780970	8
1424	174778152	11
1424	174778510	11
1425	174780425	9
1425	174780980	9
1426	174778588	10
1427	174777952	13
1427	174781529	13
1428	174780505	13
1428	174780686	13
1430	174780631	9
1430	174780820	9
1432	174778092	14
1434	174778274	13
1434	174781120	13
1435	174778468	13
1435	174781349	13
1436	174781405	13
1436	174780870	13
1437	174778262	11
1438	174778418	8
1438	174778202	8
1439	174777804	11
1440	174780794	8
1440	174780780	8
1442	174778372	14
1442	174781529	14
1444	174778382	10
1444	174778190	10
1446	174780886	11
1446	174781102	11
1447	174780627	11
1447	174781385	11
1449	174781020	11
1449	174780694	11
1455	174780682	12
1455	174781539	12
1458	174780994	9
1458	174781106	9
1459	174778010	13
1460	174777922	14
1460	174778404	14
1461	174778090	12
1462	174780684	12
1462	174781279	12
1463	174777954	12
1463	174777572	12
1464	174777830	13
1465	174777406	10
1466	174777692	10
1468	174780864	11
1468	174781297	11
1469	174778226	7
1470	174781553	12
1470	174780521	12
1472	174778330	11
1474	174780413	10
1474	174780495	10
1475	174777554	11
1478	174777606	11
1481	174778530	9
1481	174780774	9
1484	174778264	13
1487	174781309	11
1487	174781469	11
1488	174777858	14
1490	174777478	8
1490	174777974	8
1491	174778112	11
1491	174778202	11
1492	174778088	8
1492	174780826	8
1493	174781305	8
1494	174778250	8
1494	174781497	8
1495	174778054	7
1498	174778214	8
1500	174777624	10
1501	174780395	14
1501	174781493	14
1502	174780443	14
1502	174781315	14
1507	174778430	14
1508	174777658	7
1508	174777780	7
1511	174777872	10
1511	174780676	10
1512	174780377	11
1512	174780790	11
1514	174780475	10
1514	174780463	10
1516	174780994	11
1516	174780988	11
1517	174778254	11
1520	174780994	11
1520	174781485	11
1522	174778318	12
1522	174781459	12
1523	174778338	11
1524	174780509	13
1524	174781261	13
1525	174777940	7
1526	174777952	9
1526	174780984	9
1527	174777818	9
1528	174781137	13
1528	174780575	13
1529	174777414	13
1531	174777568	11
1532	174778558	11
1532	174780900	11
1533	174778336	8
1534	174777526	13
1535	174778146	11
1537	174780433	11
1537	174781175	11
1539	174781375	9
1539	174781273	9
1540	174777940	11
1546	174777578	14
1547	174778318	11
1547	174780651	11
1548	174781004	11
1548	174780716	11
1551	174778392	11
1551	174780457	11
1552	174777402	14
1552	174781058	14
1554	174777724	10
1554	174777912	10
1556	174777522	14
1557	174778234	7
1557	174780698	7
1559	174778452	12
1559	174778326	12
1561	174778424	13
1561	174781181	13
1563	174778336	12
1565	174780682	11
1565	174780686	11
1566	174778366	12
1567	174780631	12
1567	174780477	12
1568	174781423	8
1568	174781301	8
1570	174778074	11
1572	174777578	7
1574	174780692	10
1574	174781527	10
1577	174777536	13
1578	174777520	8
1580	174777724	8
1580	174777386	8
1582	174778522	11
1583	174778556	8
1583	174781131	8
1584	174777790	7
1586	174777624	11
1588	174777594	9
1589	174777400	9
1589	174781447	9
1591	174778366	12
1593	174778388	9
1593	174777502	9
1595	174780828	11
1595	174780932	11
1597	174777520	9
1599	174777386	14
1601	174778430	10
1603	174780657	8
1603	174780802	8
1606	174778002	8
1607	174781495	12
1607	174780992	12
1608	174780377	10
1608	174781543	10
1609	174781139	9
1609	174781301	9
1613	174778404	9
1615	174781423	13
1615	174781100	13
1617	174781365	13
1617	174780553	13
1623	174778558	7
1623	174780676	7
1624	174781309	13
1624	174781531	13
1625	174781375	9
1625	174780790	9
1628	174777690	12
1628	174777950	12
1631	174780864	7
1631	174781531	7
1633	174778130	13
1636	174777406	12
1637	174780828	12
1637	174780365	12
1639	174778516	14
1640	174778040	10
1642	174780750	13
1642	174781235	13
1643	174778082	9
1644	174781351	9
1644	174780575	9
1646	174778344	13
1646	174778384	13
1647	174781120	13
1649	174780682	13
1649	174780978	13
1651	174778378	14
1652	174778234	10
1652	174781385	10
1653	174780503	13
1653	174780758	13
1654	174780439	11
1654	174781267	11
1656	174777466	11
1658	174780429	8
1658	174780455	8
1659	174777406	14
1660	174778556	10
1660	174780958	10
1663	174777818	8
1664	174780674	12
1664	174781106	12
1666	174778054	8
1667	174777702	12
1667	174781389	12
1671	174777630	11
1671	174777956	11
1672	174777978	14
1672	174780431	14
1673	174780657	11
1673	174780696	11
1675	174778368	7
1678	174778588	14
1682	174777660	11
1683	174777384	11
1683	174777804	11
1684	174778344	9
1684	174777846	9
1686	174777434	10
1687	174780631	11
1687	174780958	11
1688	174781265	8
1688	174781325	8
1689	174780924	11
1689	174781459	11
1690	174780401	13
1690	174780521	13
1696	174777536	10
1698	174778392	10
1698	174780820	10
1702	174777944	14
1703	174778454	13
1703	174778510	13
1708	174780864	10
1708	174780838	10
1709	174777658	14
1709	174778352	14
1710	174780692	10
1710	174780954	10
1711	174777790	13
1712	174777406	8
1714	174780924	14
1714	174781305	14
1715	174778368	10
1716	174777566	11
1716	174780746	11
1717	174778530	13
1717	174781191	13
1718	174778430	11
1719	174777978	9
1719	174781147	9
1720	174777872	8
1720	174780892	8
1721	174778214	12
1723	174778468	8
1723	174781229	8
1725	174777880	12
1725	174781028	12
1726	174777824	11
1727	174780425	10
1727	174781080	10
1728	174778226	14
1728	174777912	14
1729	174778336	12
1730	174781098	10
1730	174780870	10
1732	174781098	10
1732	174780349	10
1734	174777988	10
1734	174780471	10
1735	174777554	12
1736	174777718	14
1738	174777466	8
1740	174777940	12
1742	174777566	14
1742	174781068	14
1744	174777620	9
1744	174781245	9
1745	174777874	14
1745	174780381	14
1746	174780671	14
1746	174781215	14
1747	174781509	7
1747	174781100	7
1748	174781239	14
1748	174780968	14
1749	174778090	8
1750	174778232	9
1752	174777652	8
1754	174780962	11
1754	174781539	11
1755	174780613	11
1755	174780890	11
1760	174778062	12
1760	174778060	12
1761	174777862	12
1762	174780475	14
1762	174781305	14
1766	174778002	9
