174774494	1461325620	1461339060	OVS	GKS	9	44098
174774298	1461342300	1461354600	GKS	OVS	9	44098
174774204	1461359100	1461366000	OVS	VOR	9	44098
174773919	1461369300	1461376200	VOR	OVS	9	44098
174777510	1461380400	1461384600	OVS	JOG	9	44098
174777674	1461387600	1461391200	JOG	OVS	9	44098
174777464	1461395400	1461399600	OVS	JOG	9	44098
174777480	1461402600	1461406500	JOG	OVS	9	44098
174777458	1461410400	1461420300	OVS	MJT	9	44098
174773388	1461323880	1461333480	OVS	MJT	9	64098
174773380	1461337800	1461348060	MJT	OVS	9	64098
174773432	1461358200	1461362400	OVS	JOG	9	64098
174778458	1461377100	1461380400	JOG	OVS	9	64098
174778176	1461384900	1461391200	OVS	CBN	9	64098
174778180	1461395100	1461401100	CBN	OVS	9	64098
174777656	1461406800	1461414000	OVS	VOR	9	64098
174777662	1461417900	1461424800	VOR	OVS	9	64098
174773508	1461329100	1461337860	OVS	KMM	9	15098
174773636	1461341100	1461349920	KMM	OVS	9	15098
174774076	1461355500	1461361500	OVS	XIR	9	15098
174774222	1461369000	1461375000	XIR	OVS	9	15098
174777744	1461383100	1461388800	OVS	NZK	9	15098
174777868	1461391500	1461396900	NZK	OVS	9	15098
174777388	1461408600	1461413700	OVS	QSM	9	15098
174777394	1461418200	1461423600	QSM	OVS	9	15098
174774238	1461323700	1461330960	OVS	AFU	9	75098
174774386	1461334500	1461341940	AFU	OVS	9	75098
174774466	1461331800	1461338280	OVS	HRA	9	85098
174774314	1461342000	1461348600	HRA	OVS	9	85098
174774048	1461354300	1461359700	OVS	QSM	9	85098
174778414	1461381300	1461386100	QSM	OVS	9	85098
174778222	1461390300	1461396000	OVS	ONV	9	85098
174777722	1461399300	1461404400	ONV	OVS	9	85098
174778136	1461411900	1461418500	OVS	CBN	9	85098
174778132	1461422400	1461428700	CBN	OVS	9	85098
174774246	1461323160	1461329280	OVS	FUK	9	16098
174774376	1461335100	1461341160	FUK	OVS	9	16098
174773642	1461359400	1461368400	OVS	XKA	9	16098
174778242	1461373200	1461383100	XKA	OVS	9	16098
174778008	1461394200	1461400200	OVS	WTR	9	16098
174778312	1461403800	1461409500	WTR	OVS	9	16098
174778328	1461419700	1461425400	OVS	WTR	9	16098
174774116	1461329100	1461334440	XIR	OVS	9	26098
174774132	1461341100	1461346800	OVS	XIR	9	26098
174774144	1461349800	1461355200	XIR	OVS	9	26098
174777448	1461384000	1461391200	OVS	EEP	9	26098
174777456	1461394800	1461402300	EEP	OVS	9	26098
174777600	1461406500	1461412500	OVS	XIR	9	26098
174778198	1461415500	1461421200	XIR	OVS	9	26098
174773428	1461324120	1461333600	OVS	SRD	9	36098
174773733	1461335400	1461344280	SRD	OVS	9	36098
174773921	1461326400	1461331260	OVS	JOG	9	46098
174774356	1461335400	1461339420	JOG	OVS	9	46098
174773536	1461361800	1461369900	OVS	FQM	9	46098
174777432	1461373500	1461381600	FQM	OVS	9	46098
174777646	1461387600	1461393900	OVS	FUK	9	46098
174777644	1461399000	1461405000	FUK	OVS	9	46098
174777992	1461412800	1461417600	OVS	JOG	9	46098
174778446	1461421800	1461425700	JOG	OVS	9	46098
174773927	1461326400	1461336600	GEB	OVS	73H	DCBPV
174777440	1461386400	1461395100	OVS	REA	73H	DCBPV
174778518	1461399300	1461408000	REA	OVS	73H	DCBPV
174777732	1461414000	1461435600	OVS	LED	73H	DCBPV
174773670	1461327600	1461349020	OVS	LED	73H	FCBPV
174773807	1461353700	1461377100	LED	OVS	73H	FCBPV
174778450	1461385200	1461394800	OVS	PIS	73H	FCBPV
174778442	1461398100	1461407100	PIS	OVS	73H	FCBPV
174773983	1461341700	1461363000	OVS	LED	73H	GCBPV
174773821	1461367500	1461390600	LED	OVS	73H	GCBPV
174777500	1461396900	1461404700	OVS	NRA	73H	GCBPV
174777490	1461408300	1461415800	NRA	OVS	73H	GCBPV
174774456	1461321660	1461334680	OCF	OVS	321	CDBPV
174773400	1461344700	1461357600	OVS	PXM	321	CDBPV
174773588	1461364800	1461376800	PXM	OVS	321	CDBPV
174778218	1461384300	1461399600	OVS	VLT	321	CDBPV
174778536	1461404100	1461418800	VLT	OVS	321	CDBPV
174774496	1461341700	1461375600	OVS	NAC	3KR	DDBPV
174778572	1461381000	1461418500	NAC	OVS	3KR	DDBPV
174773514	1461316380	1461343320	OVS	SFT	3KR	EDBPV
174773336	1461349800	1461373800	SFT	OVS	3KR	EDBPV
174777580	1461402900	1461429000	OVS	SFT	3KR	EDBPV
174773632	1461345600	1461359400	OVS	YEB	320	KDBPV
174773640	1461363000	1461376500	YEB	OVS	320	KDBPV
174778564	1461393900	1461406200	OVS	VIT	320	KDBPV
174778590	1461409800	1461421800	VIT	OVS	320	KDBPV
174774344	1461332700	1461362160	OVS	CKP	77W	BGBPV
174778194	1461372300	1461403200	CKP	OVS	77W	BGBPV
174777910	1461420600	1461450000	OVS	SUU	77W	BGBPV
174773843	1461334200	1461364140	OVS	SUU	77W	CGBPV
174777904	1461373800	1461405300	SUU	OVS	77W	CGBPV
174777534	1461417300	1461446400	OVS	OVV	77W	CGBPV
174773352	1461295800	1461330900	GKH	OVS	77W	DGBPV
174773527	1461347700	1461374400	OVS	VHK	77W	DGBPV
174777720	1461382200	1461410100	VHK	OVS	77W	DGBPV
174778436	1461419100	1461448500	OVS	CKP	77W	DGBPV
174774110	1461322200	1461338460	ALA	OVS	320	DIBPV
174773488	1461347100	1461352800	OVS	ONV	320	DIBPV
174777706	1461377400	1461382500	ONV	OVS	320	DIBPV
174778474	1461395400	1461409800	OVS	GDC	320	DIBPV
174778488	1461412800	1461425700	GDC	OVS	320	DIBPV
174773811	1461326100	1461333960	OVS	QAA	32A	AJBPV
174774000	1461337500	1461345540	QAA	OVS	32A	AJBPV
174773320	1461362400	1461372000	OVS	PIS	32A	AJBPV
174778412	1461375000	1461384300	PIS	OVS	32A	AJBPV
174778268	1461396000	1461405600	OVS	DUB	32A	AJBPV
174778128	1461408900	1461417900	DUB	OVS	32A	AJBPV
174774498	1461325740	1461333180	OVS	RRK	32A	YJBPV
174774484	1461337500	1461345540	RRK	OVS	32A	YJBPV
174773853	1461351000	1461362100	OVS	CGS	32A	YJBPV
174773700	1461366900	1461378900	CGS	OVS	32A	YJBPV
174778380	1461384300	1461393000	OVS	KEC	32A	YJBPV
174778512	1461396000	1461404700	KEC	OVS	32A	YJBPV
174777404	1461409200	1461416400	OVS	DGK	32A	YJBPV
174777428	1461419700	1461426300	DGK	OVS	32A	YJBPV
174774406	1461326160	1461336660	OVS	GRP	320	CKBPV
174774412	1461340200	1461348840	GRP	OVS	320	CKBPV
174773877	1461353100	1461360600	OVS	AFU	320	CKBPV
174777678	1461382200	1461390000	AFU	OVS	320	CKBPV
174777752	1461399000	1461411900	OVS	PXM	320	CKBPV
174777552	1461415500	1461427800	PXM	OVS	320	CKBPV
174773452	1461323400	1461334320	PTO	OVS	320	XKBPV
174774018	1461337800	1461351120	OVS	AVG	320	XKBPV
174774040	1461354600	1461366900	AVG	OVS	320	XKBPV
174778230	1461395400	1461406500	OVS	DYG	320	XKBPV
174777870	1461410100	1461421500	DYG	OVS	320	XKBPV
174777516	1461389700	1461394800	OVS	QSM	320	YKBPV
174778358	1461398100	1461402900	QSM	OVS	320	YKBPV
174777890	1461408300	1461416700	OVS	VRM	320	YKBPV
174777390	1461421800	1461430500	VRM	OVS	320	YKBPV
174774250	1461323640	1461332220	OVS	KEC	32A	HLBPV
174774138	1461336000	1461344520	KEC	OVS	32A	HLBPV
174773907	1461353100	1461366300	OVS	FGK	32A	HLBPV
174777962	1461370200	1461383700	FGK	OVS	32A	HLBPV
174777936	1461389100	1461397200	OVS	QAA	32A	HLBPV
174777934	1461400200	1461408000	QAA	OVS	32A	HLBPV
174778584	1461411600	1461420000	OVS	RRK	32A	HLBPV
174773426	1461332100	1461338820	OVS	DGK	32A	LLBPV
174773408	1461342600	1461348540	DGK	OVS	32A	LLBPV
174773741	1461353100	1461365100	OVS	SMO	32A	LLBPV
174773610	1461369000	1461381300	SMO	OVS	32A	LLBPV
174777688	1461385800	1461396600	OVS	VIK	32A	LLBPV
174777686	1461400200	1461410700	VIK	OVS	32A	LLBPV
174777832	1461415500	1461423000	OVS	NER	32A	LLBPV
174773414	1461326880	1461336900	JAH	OVS	32A	PLBPV
174774168	1461342000	1461351900	OVS	GRP	32A	PLBPV
174774188	1461366000	1461375000	GRP	OVS	32A	PLBPV
174777488	1461381600	1461391200	OVS	PIS	32A	PLBPV
174777782	1461394200	1461403500	PIS	OVS	32A	PLBPV
174777984	1461407700	1461417300	OVS	PIS	32A	PLBPV
174777976	1461420600	1461429900	PIS	OVS	32A	PLBPV
174774226	1461335100	1461341100	OVS	FUK	32A	RLBPV
174773592	1461344700	1461350460	FUK	OVS	32A	RLBPV
174773735	1461360900	1461372600	OVS	SMO	32A	RLBPV
174777486	1461377400	1461389700	SMO	OVS	32A	RLBPV
174777866	1461393600	1461401700	OVS	VRM	32A	RLBPV
174777750	1461405600	1461414000	VRM	OVS	32A	RLBPV
174777496	1461418500	1461425400	OVS	DGK	32A	RLBPV
174778288	1461384600	1461429300	OVS	VAH	332	XLBPV
174774200	1461298260	1461345120	OVS	VAH	332	YLBPV
174773755	1461349500	1461391200	VAH	OVS	332	YLBPV
174778398	1461402600	1461447900	OVS	XAL	332	YLBPV
174774088	1461319860	1461328920	MAH	OVS	320	EMBPV
174773785	1461348300	1461357000	OVS	VRM	320	EMBPV
174773630	1461369000	1461377700	VRM	OVS	320	EMBPV
174777524	1461390600	1461399000	OVS	XVS	320	EMBPV
174777544	1461402300	1461411300	XVS	OVS	320	EMBPV
174777454	1461414900	1461427200	OVS	ARF	320	EMBPV
174773899	1461327060	1461335520	FXS	OVS	320	FMBPV
174774272	1461344400	1461356400	OVS	ECV	320	FMBPV
174774276	1461362100	1461373200	ECV	OVS	320	FMBPV
174778432	1461385800	1461393600	OVS	FSA	320	FMBPV
174778440	1461397200	1461405300	FSA	OVS	320	FMBPV
174778508	1461411000	1461426000	OVS	REH	320	FMBPV
174773517	1461325380	1461334920	LSO	OVS	32A	LNBPV
174773626	1461338700	1461348300	OVS	LSO	32A	LNBPV
174773897	1461351300	1461360300	LSO	OVS	32A	LNBPV
174773845	1461365100	1461376200	OVS	CGS	32A	LNBPV
174778036	1461380400	1461392100	CGS	OVS	32A	LNBPV
174778144	1461400800	1461405600	OVS	DEL	32A	LNBPV
174777982	1461408600	1461413400	DEL	OVS	32A	LNBPV
174778426	1461421200	1461430800	OVS	PIS	32A	LNBPV
174773728	1461320340	1461335580	URF	OVS	32A	TNBPV
174773939	1461345000	1461354900	OVS	FXS	32A	TNBPV
174774058	1461364200	1461373500	FXS	OVS	32A	TNBPV
174777618	1461380700	1461385500	OVS	DEL	32A	TNBPV
174777836	1461388500	1461393000	DEL	OVS	32A	TNBPV
174777822	1461397500	1461405000	OVS	WAW	32A	TNBPV
174777786	1461408000	1461415200	WAW	OVS	32A	TNBPV
174778322	1461421500	1461427500	OVS	FUK	32A	TNBPV
174774114	1461326700	1461339480	ECN	OVS	321	COBPV
174774242	1461352500	1461361200	OVS	KEC	321	COBPV
174778044	1461379800	1461388500	KEC	OVS	321	COBPV
174777816	1461395700	1461410100	OVS	ECN	321	COBPV
174778196	1461413700	1461426900	ECN	OVS	321	COBPV
174774194	1461331500	1461336060	DEL	OVS	321	EOBPV
174774336	1461343500	1461348600	OVS	DEL	321	EOBPV
174774312	1461351600	1461356400	DEL	OVS	321	EOBPV
174774476	1461324360	1461339000	BVO	OVS	73H	NOBPV
174774072	1461345000	1461355500	OVS	GEB	73H	NOBPV
174773917	1461365400	1461375300	GEB	OVS	73H	NOBPV
174777968	1461388500	1461407700	OVS	BXD	73H	NOBPV
174777528	1461411300	1461431400	BXD	OVS	73H	NOBPV
174774394	1461337500	1461345300	OVS	NRA	320	PQBPV
174774380	1461348300	1461355800	NRA	OVS	320	PQBPV
174778374	1461418200	1461423000	OVS	DEL	320	PQBPV
174774450	1461318300	1461333840	VLT	OVS	321	RQBPV
174774468	1461338100	1461345300	OVS	DGK	321	RQBPV
174774454	1461348600	1461355200	DGK	OVS	321	RQBPV
174777948	1461386100	1461398100	OVS	SUD	321	RQBPV
174777638	1461401100	1461412500	SUD	OVS	321	RQBPV
174778576	1461417900	1461428100	OVS	NVE	321	RQBPV
174773730	1461322500	1461333540	ECV	OVS	320	UQBPV
174774502	1461345000	1461354600	OVS	EIV	320	UQBPV
174774474	1461364200	1461373500	EIV	OVS	320	UQBPV
174778098	1461383400	1461391800	OVS	XVS	320	UQBPV
174777412	1461394800	1461403800	XVS	OVS	320	UQBPV
174778304	1461409200	1461414300	OVS	DEL	320	UQBPV
174778282	1461417900	1461422700	DEL	OVS	320	UQBPV
174774382	1461324300	1461336240	OVS	SUD	320	VQBPV
174774364	1461341100	1461351660	SUD	OVS	320	VQBPV
174774210	1461363600	1461378000	OVS	FOT	320	VQBPV
174777444	1461381600	1461396600	FOT	OVS	320	VQBPV
174778080	1461409500	1461423900	OVS	ECN	320	VQBPV
174774208	1461327840	1461332580	OVS	DEL	320	WQBPV
174774228	1461336300	1461340800	DEL	OVS	320	WQBPV
174773967	1461351000	1461358200	OVS	VOR	320	WQBPV
174778284	1461380400	1461387600	VOR	OVS	320	WQBPV
174778524	1461392400	1461398100	OVS	XIR	320	WQBPV
174777748	1461401100	1461406800	XIR	OVS	320	WQBPV
174778038	1461414300	1461424200	OVS	FXS	320	WQBPV
174773839	1461320400	1461335340	NCB	OVS	321	XQBPV
174773392	1461348000	1461352800	OVS	DEL	321	XQBPV
174777468	1461381300	1461385800	DEL	OVS	321	XQBPV
174778114	1461390600	1461404400	OVS	OCF	321	XQBPV
174778542	1461408000	1461421500	OCF	OVS	321	XQBPV
174773420	1461322380	1461329820	NRA	OVS	73H	FRBPV
174773558	1461337200	1461356700	OVS	PGA	73H	FRBPV
174773552	1461360300	1461378600	PGA	OVS	73H	FRBPV
174778286	1461388800	1461403200	OVS	HTA	73H	FRBPV
174778298	1461407400	1461421200	HTA	OVS	73H	FRBPV
174774366	1461308280	1461328740	OVS	PGA	73H	HRBPV
174774372	1461332700	1461350700	PGA	OVS	73H	HRBPV
174777442	1461421500	1461441600	OVS	TKI	73H	HRBPV
174773891	1461331800	1461344700	OCF	OVS	73H	RRBPV
174773506	1461358500	1461378600	OVS	TKI	73H	RRBPV
174778400	1461384000	1461405900	TKI	OVS	73H	RRBPV
174778100	1461411600	1461419700	OVS	FSA	73H	RRBPV
177411969	1461331200	1461338880	OVS	WAW	321	WRBPV
174774064	1461336000	1461342600	OVS	GOV	320	XRBPV
174773624	1461345600	1461351900	GOV	OVS	320	XRBPV
174774184	1461359100	1461367500	OVS	RRK	320	XRBPV
174778248	1461370500	1461378300	RRK	OVS	320	XRBPV
174777714	1461391500	1461398700	OVS	VOR	320	XRBPV
174778042	1461402300	1461408900	VOR	OVS	320	XRBPV
174777682	1461414900	1461420300	OVS	NZK	320	XRBPV
174774044	1461321120	1461333120	AVG	OVS	320	YRBPV
174774162	1461339000	1461351300	OVS	HRZ	320	YRBPV
174774180	1461357300	1461368700	HRZ	OVS	320	YRBPV
174778526	1461381900	1461390000	OVS	QAA	320	YRBPV
174778104	1461393300	1461400800	QAA	OVS	320	YRBPV
174778314	1461407100	1461423600	OVS	NCB	320	YRBPV
174774278	1461331800	1461336480	OVS	DEL	320	ZRBPV
174774290	1461339900	1461344400	DEL	OVS	320	ZRBPV
174777898	1461382500	1461388500	OVS	FUK	320	ZRBPV
174777886	1461392400	1461398400	FUK	OVS	320	ZRBPV
174778208	1461403500	1461411900	OVS	RRK	320	ZRBPV
174778204	1461415500	1461423600	RRK	OVS	320	ZRBPV
174773366	1461329700	1461338040	OVS	REA	321	GTBPV
174773534	1461343500	1461352140	REA	OVS	321	GTBPV
174773988	1461358200	1461370500	OVS	EST	321	GTBPV
174777882	1461374700	1461387900	EST	OVS	321	GTBPV
174778148	1461396900	1461406500	OVS	PIS	321	GTBPV
174777746	1461412500	1461422100	PIS	OVS	321	GTBPV
174773827	1461325740	1461338760	TSI	OVS	32A	ITBPV
174773521	1461348000	1461357900	OVS	PIS	32A	ITBPV
174773638	1461367500	1461376800	PIS	OVS	32A	ITBPV
174778164	1461388200	1461397800	OVS	PIS	32A	ITBPV
174777994	1461402000	1461411600	PIS	OVS	32A	ITBPV
174778078	1461419100	1461427200	OVS	VRM	32A	ITBPV
174774416	1461342300	1461356700	OVS	RHL	321	LTBPV
174774462	1461361500	1461374700	RHL	OVS	321	LTBPV
174778500	1461390900	1461399900	OVS	REA	321	LTBPV
174778348	1461405300	1461414300	REA	OVS	321	LTBPV
174778316	1461420900	1461425700	OVS	DEL	321	LTBPV
174773684	1461325620	1461335160	PIS	OVS	321	RTBPV
174774234	1461338400	1461343200	OVS	DEL	321	MUBPV
174774322	1461346500	1461351060	DEL	OVS	321	MUBPV
174773574	1461360600	1461366000	OVS	NZK	321	MUBPV
174777648	1461376800	1461382200	NZK	OVS	321	MUBPV
174777784	1461392700	1461404700	OVS	ECV	321	MUBPV
174777798	1461408900	1461420300	ECV	OVS	321	MUBPV
174774052	1461323760	1461332940	DUB	OVS	321	PUBPV
174773668	1461337200	1461346800	OVS	DUB	321	PUBPV
174773662	1461349800	1461358500	DUB	OVS	321	PUBPV
174777558	1461384600	1461389400	OVS	DEL	321	PUBPV
174778592	1461392700	1461397200	DEL	OVS	321	PUBPV
174777622	1461404100	1461413100	OVS	REA	321	PUBPV
174777590	1461417300	1461426000	REA	OVS	321	PUBPV
174774010	1461329400	1461337620	OVS	XVS	320	DWBPV
174774036	1461340800	1461349440	XVS	OVS	320	DWBPV
174774178	1461353400	1461369000	OVS	ZON	320	DWBPV
174778356	1461372900	1461389100	ZON	OVS	320	DWBPV
174778020	1461393300	1461403200	OVS	FXS	320	DWBPV
174778184	1461406200	1461415500	FXS	OVS	320	DWBPV
174773769	1461326580	1461337320	ARF	OVS	320	EWBPV
174778028	1461386400	1461396300	OVS	GRP	320	EWBPV
174778016	1461399300	1461408600	GRP	OVS	320	EWBPV
174778498	1461412800	1461423000	OVS	GRP	320	EWBPV
174774390	1461323280	1461338100	OVS	GDC	320	FWBPV
174774224	1461341400	1461354300	GDC	OVS	320	FWBPV
174777788	1461387900	1461402600	OVS	URF	320	FWBPV
174777796	1461406800	1461423300	URF	OVS	320	FWBPV
174774220	1461334500	1461339180	OVS	DEL	321	NWBPV
174774248	1461342600	1461347160	DEL	OVS	321	NWBPV
174773434	1461351900	1461366900	OVS	URF	321	NWBPV
174777476	1461370800	1461387000	URF	OVS	321	NWBPV
174778574	1461392400	1461402300	OVS	EIV	321	NWBPV
174778506	1461405900	1461415200	EIV	OVS	321	NWBPV
174774470	1461319260	1461334320	OVS	VLT	321	OWBPV
174773346	1461339600	1461354300	VLT	OVS	321	OWBPV
174774340	1461363000	1461378300	OVS	VLT	321	OWBPV
174777596	1461383700	1461398700	VLT	OVS	321	OWBPV
174778236	1461403200	1461419400	OVS	NCB	321	OWBPV
174777576	1461423000	1461438300	NCB	OVS	321	OWBPV
174774206	1461320520	1461334320	HTA	OVS	73H	AZBPV
174774428	1461339600	1461359700	OVS	BXD	73H	AZBPV
174774022	1461363900	1461383400	BXD	OVS	73H	AZBPV
174777740	1461390300	1461403500	OVS	TYA	73H	AZBPV
174778006	1461407100	1461420000	TYA	OVS	73H	AZBPV
174773372	1461335100	1461355200	OVS	TKI	73H	BZBPV
174774442	1461360600	1461382200	TKI	OVS	73H	BZBPV
174778258	1461392100	1461406500	OVS	BVO	73H	BZBPV
174778560	1461410700	1461426000	BVO	OVS	73H	BZBPV
174773360	1461340200	1461352500	OVS	ARF	320	OZBPV
174773825	1461356700	1461367800	ARF	OVS	320	OZBPV
174773823	1461321540	1461329220	OVS	VRM	320	PZBPV
174773324	1461336300	1461344820	VRM	OVS	320	PZBPV
174774308	1461349500	1461364800	OVS	JEK	320	PZBPV
174774294	1461369000	1461384600	JEK	OVS	320	PZBPV
174777586	1461391500	1461397500	OVS	LLT	320	PZBPV
174777420	1461400500	1461406200	LLT	OVS	320	PZBPV
174777698	1461410400	1461424500	OVS	ACL	320	PZBPV
174774280	1461324660	1461336240	OVS	CUM	320	QZBPV
174774286	1461339300	1461349200	CUM	OVS	320	QZBPV
174773791	1461354000	1461360300	OVS	GOV	320	QZBPV
174777754	1461380700	1461387300	GOV	OVS	320	QZBPV
174777738	1461395100	1461408000	OVS	TSI	320	QZBPV
174777894	1461412500	1461424800	TSI	OVS	320	QZBPV
174773965	1461327720	1461337380	OVS	FXS	320	RZBPV
174774346	1461340800	1461349800	FXS	OVS	320	RZBPV
174773382	1461353400	1461362400	OVS	REA	320	RZBPV
174773805	1461368700	1461377400	REA	OVS	320	RZBPV
174778390	1461390000	1461399600	OVS	MJT	320	RZBPV
174778370	1461403200	1461413700	MJT	OVS	320	RZBPV
174773634	1461324240	1461337980	OVS	ACL	320	XABQV
174773504	1461342000	1461355500	ACL	OVS	320	XABQV
174778056	1461387900	1461400200	OVS	ARF	320	XABQV
174778210	1461403500	1461414300	ARF	OVS	320	XABQV
174778568	1461420300	1461427500	OVS	VOR	320	XABQV
174774060	1461325200	1461331440	OVS	CBN	320	YABQV
174774056	1461336000	1461342060	CBN	OVS	320	YABQV
174774452	1461349800	1461364200	OVS	BVO	320	YABQV
174774472	1461369000	1461384000	BVO	OVS	320	YABQV
174777474	1461389400	1461402000	OVS	URB	320	YABQV
174777650	1461405600	1461417600	URB	OVS	320	YABQV
174774118	1461325020	1461333960	GRP	OVS	320	ZABQV
174774002	1461339600	1461353400	OVS	OCF	320	ZABQV
174774142	1461362700	1461375600	OCF	OVS	320	ZABQV
174778188	1461387000	1461402900	OVS	ALA	320	ZABQV
174778192	1461406800	1461424500	ALA	OVS	320	ZABQV
174773438	1461319320	1461332400	RHL	OVS	320	BBBQV
174773861	1461336900	1461351000	OVS	GDC	320	BBBQV
174774370	1461360600	1461373200	GDC	OVS	320	BBBQV
174778332	1461380700	1461389100	OVS	RRK	320	BBBQV
174778140	1461396300	1461405000	RRK	OVS	320	BBBQV
174778480	1461409500	1461423600	OVS	GDC	320	BBBQV
174774046	1461314700	1461329340	OVS	GDC	320	CBBQV
174774160	1461333300	1461345360	GDC	OVS	320	CBBQV
174774008	1461351000	1461366000	OVS	XAB	320	CBBQV
174777848	1461370500	1461386400	XAB	OVS	320	CBBQV
174778544	1461394800	1461407700	OVS	HRZ	320	CBBQV
174778548	1461410700	1461423000	HRZ	OVS	320	CBBQV
174774302	1461315660	1461360300	OVS	XAL	332	EBBQV
174773998	1461367500	1461411900	XAL	OVS	332	EBBQV
174774028	1461308760	1461354300	OVS	AIM	332	FBBQV
174774426	1461359100	1461399000	AIM	OVS	332	FBBQV
174778102	1461405000	1461448800	OVS	AIM	332	FBBQV
174773542	1461348600	1461382200	OVS	KKB	332	GBBQV
174777634	1461388200	1461423300	KKB	OVS	332	GBBQV
174774482	1461333900	1461340560	OVS	VOR	320	MCBQV
174773646	1461344700	1461351840	VOR	OVS	320	MCBQV
174773889	1461359400	1461370200	OVS	DYG	320	MCBQV
174777792	1461373800	1461384900	DYG	OVS	320	MCBQV
174778354	1461387900	1461400200	OVS	QLB	320	MCBQV
174778360	1461403800	1461415500	QLB	OVS	320	MCBQV
174777914	1461420000	1461430200	OVS	GRP	320	MCBQV
174773803	1461323580	1461334380	DYG	OVS	320	NCBQV
174773931	1461340800	1461345000	OVS	JOG	320	NCBQV
174774074	1461348300	1461351900	JOG	OVS	320	NCBQV
174773490	1461356700	1461365700	OVS	KMM	320	NCBQV
174773334	1461369300	1461378000	KMM	OVS	320	NCBQV
174778308	1461386100	1461401100	OVS	RHL	320	NCBQV
174778138	1461405900	1461419400	RHL	OVS	320	NCBQV
174777410	1461423300	1461438300	OVS	RHL	320	NCBQV
174773829	1461317160	1461344640	OVS	KEP	333	QCBQV
174773500	1461349800	1461378600	KEP	OVS	333	QCBQV
174778280	1461392400	1461424500	OVS	GVP	333	QCBQV
174774414	1461296880	1461331680	NCI	OVS	333	UCBQV
174773761	1461347400	1461377400	OVS	OVV	333	UCBQV
174777828	1461383700	1461416100	OVV	OVS	333	UCBQV
174774486	1461295140	1461331140	NAC	OVS	333	VCBQV
174773516	1461328080	1461338460	RTS	OVS	321	AEBQV
174773396	1461345900	1461351000	OVS	DEL	321	AEBQV
174773390	1461354600	1461359100	DEL	OVS	321	AEBQV
174778046	1461385500	1461392400	OVS	DGK	321	AEBQV
174778586	1461395700	1461402300	DGK	OVS	321	AEBQV
174777614	1461411300	1461420300	OVS	REA	321	AEBQV
174773523	1461330900	1461339540	REA	OVS	321	DEBQV
174773594	1461348900	1461364800	OVS	ALA	321	DEBQV
174773544	1461369000	1461386700	ALA	OVS	321	DEBQV
174778240	1461395100	1461409200	OVS	ACL	321	DEBQV
174778086	1461412800	1461426300	ACL	OVS	321	DEBQV
174774348	1461318180	1461330600	GDC	OVS	321	EEBQV
174774270	1461337800	1461342900	OVS	QSM	321	EEBQV
174774050	1461347100	1461351900	QSM	OVS	321	EEBQV
174773706	1461356100	1461360900	OVS	DEL	321	EEBQV
174777758	1461377400	1461381900	DEL	OVS	321	EEBQV
174778306	1461393000	1461405600	OVS	SMA	321	EEBQV
174778310	1461409500	1461420900	SMA	OVS	321	EEBQV
174774490	1461331500	1461341280	OVS	NVE	321	FEBQV
174774334	1461345300	1461356280	NVE	OVS	321	FEBQV
174778462	1461387000	1461401100	OVS	GDC	321	FEBQV
174777776	1461404700	1461417600	GDC	OVS	321	FEBQV
174778562	1461422700	1461431400	OVS	REA	321	FEBQV
174773745	1461326580	1461339660	OVS	SMA	321	GEBQV
